language,filename,sex,age
English,English/Eng-NA-MOR/HSLLD/HV3/TP/alitp3,female,68
English,English/Eng-NA-MOR/HSLLD/HV3/TP/alltp3,female,62
English,English/Eng-NA-MOR/HSLLD/HV3/TP/anatp3,female,71
English,English/Eng-NA-MOR/HSLLD/HV3/TP/anntp3,female,71
English,English/Eng-NA-MOR/HSLLD/HV3/TP/aprtp3,female,65
English,English/Eng-NA-MOR/HSLLD/HV3/TP/asttp3,female,64
English,English/Eng-NA-MOR/HSLLD/HV3/TP/bobtp3,male,67
English,English/Eng-NA-MOR/HSLLD/HV3/TP/bratp3,male,60
English,English/Eng-NA-MOR/HSLLD/HV3/TP/britp3,male,62
English,English/Eng-NA-MOR/HSLLD/HV3/TP/brntp3,female,68
English,English/Eng-NA-MOR/HSLLD/HV3/TP/brttp3,female,66
English,English/Eng-NA-MOR/HSLLD/HV3/TP/castp3,male,65
English,English/Eng-NA-MOR/HSLLD/HV3/TP/cattp3,female,69
English,English/Eng-NA-MOR/HSLLD/HV3/TP/clatp3,female,67
English,English/Eng-NA-MOR/HSLLD/HV3/TP/contp3,male,72
English,English/Eng-NA-MOR/HSLLD/HV3/TP/ctrtp3,male,63
English,English/Eng-NA-MOR/HSLLD/HV3/TP/davtp3,male,66
English,English/Eng-NA-MOR/HSLLD/HV3/TP/deatp3,male,66
English,English/Eng-NA-MOR/HSLLD/HV3/TP/devtp3,male,64
English,English/Eng-NA-MOR/HSLLD/HV3/TP/diatp3,female,64
English,English/Eng-NA-MOR/HSLLD/HV3/TP/dontp3,male,138
English,English/Eng-NA-MOR/HSLLD/HV3/TP/ethtp3,male,66
English,English/Eng-NA-MOR/HSLLD/HV3/TP/geotp3,male,64
English,English/Eng-NA-MOR/HSLLD/HV3/TP/guytp3,male,68
English,English/Eng-NA-MOR/HSLLD/HV3/TP/inatp3,female,67
English,English/Eng-NA-MOR/HSLLD/HV3/TP/jamtp3,male,69
English,English/Eng-NA-MOR/HSLLD/HV3/TP/jeatp3,female,69
English,English/Eng-NA-MOR/HSLLD/HV3/TP/jebtp3,male,66
English,English/Eng-NA-MOR/HSLLD/HV3/TP/jentp3,female,73
English,English/Eng-NA-MOR/HSLLD/HV3/TP/jertp3,male,69
English,English/Eng-NA-MOR/HSLLD/HV3/TP/jestp2,female,53
English,English/Eng-NA-MOR/HSLLD/HV3/TP/jestp3,female,64
English,English/Eng-NA-MOR/HSLLD/HV3/TP/joetp3,male,72
English,English/Eng-NA-MOR/HSLLD/HV3/TP/joytp3,female,68
English,English/Eng-NA-MOR/HSLLD/HV3/TP/justp3,male,68
English,English/Eng-NA-MOR/HSLLD/HV3/TP/kartp3,female,63
English,English/Eng-NA-MOR/HSLLD/HV3/TP/kevtp3,male,67
English,English/Eng-NA-MOR/HSLLD/HV3/TP/kurtp3,male,67
English,English/Eng-NA-MOR/HSLLD/HV3/TP/martp3,female,71
English,English/Eng-NA-MOR/HSLLD/HV3/TP/maytp3,female,69
English,English/Eng-NA-MOR/HSLLD/HV3/TP/megtp3,female,67
English,English/Eng-NA-MOR/HSLLD/HV3/TP/meltp3,female,67
English,English/Eng-NA-MOR/HSLLD/HV3/TP/montp3,female,70
English,English/Eng-NA-MOR/HSLLD/HV3/TP/mortp3,male,68
English,English/Eng-NA-MOR/HSLLD/HV3/TP/mrktp3,male,65
English,English/Eng-NA-MOR/HSLLD/HV3/TP/nedtp3,male,73
English,English/Eng-NA-MOR/HSLLD/HV3/TP/pautp3,male,65
English,English/Eng-NA-MOR/HSLLD/HV3/TP/rastp3,female,70
English,English/Eng-NA-MOR/HSLLD/HV3/TP/rautp3,male,68
English,English/Eng-NA-MOR/HSLLD/HV3/TP/remtp3,male,71
English,English/Eng-NA-MOR/HSLLD/HV3/TP/riltp3,female,70
English,English/Eng-NA-MOR/HSLLD/HV3/TP/roctp3,female,70
English,English/Eng-NA-MOR/HSLLD/HV3/TP/rostp3,female,69
English,English/Eng-NA-MOR/HSLLD/HV3/TP/sartp3,female,65
English,English/Eng-NA-MOR/HSLLD/HV3/TP/shltp3,female,66
English,English/Eng-NA-MOR/HSLLD/HV3/TP/shotp3,female,65
English,English/Eng-NA-MOR/HSLLD/HV3/TP/stntp3,male,65
English,English/Eng-NA-MOR/HSLLD/HV3/TP/sustp3,female,72
English,English/Eng-NA-MOR/HSLLD/HV3/TP/tamtp3,female,71
English,English/Eng-NA-MOR/HSLLD/HV3/TP/tertp3,female,67
English,English/Eng-NA-MOR/HSLLD/HV3/TP/todtp3,male,67
English,English/Eng-NA-MOR/HSLLD/HV3/TP/tomtp3,male,71
English,English/Eng-NA-MOR/HSLLD/HV3/TP/tretp3,female,67
English,English/Eng-NA-MOR/HSLLD/HV3/TP/tritp3,female,68
English,English/Eng-NA-MOR/HSLLD/HV3/TP/victp3,female,71
English,English/Eng-NA-MOR/HSLLD/HV3/TP/zantp3,male,68
English,English/Eng-NA-MOR/HSLLD/HV3/TP/zentp3,female,67
English,English/Eng-NA-MOR/HSLLD/HV5/BR/acebr5,female,86
English,English/Eng-NA-MOR/HSLLD/HV5/BR/admbr5,male,90
English,English/Eng-NA-MOR/HSLLD/HV5/BR/aimbr5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/alibr5,female,91
English,English/Eng-NA-MOR/HSLLD/HV5/BR/allbr5,female,86
English,English/Eng-NA-MOR/HSLLD/HV5/BR/anabr5,female,91
English,English/Eng-NA-MOR/HSLLD/HV5/BR/annbr5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/BR/astbr5,female,85
English,English/Eng-NA-MOR/HSLLD/HV5/BR/bobbr5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/brabr5,male,84
English,English/Eng-NA-MOR/HSLLD/HV5/BR/bribr5,male,86
English,English/Eng-NA-MOR/HSLLD/HV5/BR/brimt5,male,86
English,English/Eng-NA-MOR/HSLLD/HV5/BR/brnbr5,female,86
English,English/Eng-NA-MOR/HSLLD/HV5/BR/casbr5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/catbr5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/clabr5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/BR/conbr5,male,91
English,English/Eng-NA-MOR/HSLLD/HV5/BR/ctrbr5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/BR/davbr5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/BR/diabr5,female,87
English,English/Eng-NA-MOR/HSLLD/HV5/BR/donbr5,male,93
English,English/Eng-NA-MOR/HSLLD/HV5/BR/emibr5,female,74
English,English/Eng-NA-MOR/HSLLD/HV5/BR/ethbr5,male,92
English,English/Eng-NA-MOR/HSLLD/HV5/BR/geobr5,male,85
English,English/Eng-NA-MOR/HSLLD/HV5/BR/gilbr5,male,87
English,English/Eng-NA-MOR/HSLLD/HV5/BR/grebr5,male,87
English,English/Eng-NA-MOR/HSLLD/HV5/BR/guybr5,male,92
English,English/Eng-NA-MOR/HSLLD/HV5/BR/inabr5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/jacbr5,male,87
English,English/Eng-NA-MOR/HSLLD/HV5/BR/jambr5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/jeabr5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/BR/jebbr5,male,74
English,English/Eng-NA-MOR/HSLLD/HV5/BR/jenbr5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/BR/jerbr5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/BR/jesbr5,female,83
English,English/Eng-NA-MOR/HSLLD/HV5/BR/joebr5,male,91
English,English/Eng-NA-MOR/HSLLD/HV5/BR/joybr5,female,88
English,English/Eng-NA-MOR/HSLLD/HV5/BR/jusbr5,male,90
English,English/Eng-NA-MOR/HSLLD/HV5/BR/karbr5,female,85
English,English/Eng-NA-MOR/HSLLD/HV5/BR/kevbr5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/BR/kurbr5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/BR/marbr5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/BR/maybr5,female,87
English,English/Eng-NA-MOR/HSLLD/HV5/BR/megbr5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/melbr5,female,78
English,English/Eng-NA-MOR/HSLLD/HV5/BR/monbr5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/BR/morbr5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/mrkbr5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/nedbr5,male,90
English,English/Eng-NA-MOR/HSLLD/HV5/BR/paubr5,male,86
English,English/Eng-NA-MOR/HSLLD/HV5/BR/petbr5,male,85
English,English/Eng-NA-MOR/HSLLD/HV5/BR/raubr5,male,87
English,English/Eng-NA-MOR/HSLLD/HV5/BR/rilbr5,female,93
English,English/Eng-NA-MOR/HSLLD/HV5/BR/rocbr5,female,95
English,English/Eng-NA-MOR/HSLLD/HV5/BR/rosbr5,female,91
English,English/Eng-NA-MOR/HSLLD/HV5/BR/sarbr5,female,84
English,English/Eng-NA-MOR/HSLLD/HV5/BR/shlbr5,female,86
English,English/Eng-NA-MOR/HSLLD/HV5/BR/shobr5,female,85
English,English/Eng-NA-MOR/HSLLD/HV5/BR/stnbr5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/BR/susbr5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/BR/tambr5,female,88
English,English/Eng-NA-MOR/HSLLD/HV5/BR/terbr5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/todbr5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/tombr5,male,90
English,English/Eng-NA-MOR/HSLLD/HV5/BR/tribr5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/BR/vicbr5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/BR/zanbr5,male,91
English,English/Eng-NA-MOR/HSLLD/HV5/BR/zenbr5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/LW/acelw5,female,86
English,English/Eng-NA-MOR/HSLLD/HV5/LW/admlw5,male,90
English,English/Eng-NA-MOR/HSLLD/HV5/LW/aimlw5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/alilw5,female,91
English,English/Eng-NA-MOR/HSLLD/HV5/LW/alllw5,female,86
English,English/Eng-NA-MOR/HSLLD/HV5/LW/analw5,female,91
English,English/Eng-NA-MOR/HSLLD/HV5/LW/annlw5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/LW/astlw5,female,85
English,English/Eng-NA-MOR/HSLLD/HV5/LW/boblw5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/bralw5,male,84
English,English/Eng-NA-MOR/HSLLD/HV5/LW/brilw5,male,86
English,English/Eng-NA-MOR/HSLLD/HV5/LW/brnlw5,female,86
English,English/Eng-NA-MOR/HSLLD/HV5/LW/carlw5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/LW/caslw5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/catlw5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/clalw5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/LW/conlw5,male,91
English,English/Eng-NA-MOR/HSLLD/HV5/LW/ctrlw5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/LW/davlw5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/LW/dialw5,female,87
English,English/Eng-NA-MOR/HSLLD/HV5/LW/donlw5,male,93
English,English/Eng-NA-MOR/HSLLD/HV5/LW/emilw5,female,74
English,English/Eng-NA-MOR/HSLLD/HV5/LW/ethlw5,male,92
English,English/Eng-NA-MOR/HSLLD/HV5/LW/ethlw7,male,121
English,English/Eng-NA-MOR/HSLLD/HV5/LW/geolw5,male,85
English,English/Eng-NA-MOR/HSLLD/HV5/LW/gillw5,male,87
English,English/Eng-NA-MOR/HSLLD/HV5/LW/grelw5,male,87
English,English/Eng-NA-MOR/HSLLD/HV5/LW/guylw5,male,92
English,English/Eng-NA-MOR/HSLLD/HV5/LW/inalw5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/jaclw5,male,87
English,English/Eng-NA-MOR/HSLLD/HV5/LW/jamlw5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/jealw5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/LW/jeblw5,male,74
English,English/Eng-NA-MOR/HSLLD/HV5/LW/jenlw5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/LW/jerlw5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/LW/jeslw5,female,83
English,English/Eng-NA-MOR/HSLLD/HV5/LW/joelw5,male,91
English,English/Eng-NA-MOR/HSLLD/HV5/LW/joylw5,female,88
English,English/Eng-NA-MOR/HSLLD/HV5/LW/juslw5,male,90
English,English/Eng-NA-MOR/HSLLD/HV5/LW/karlw5,female,85
English,English/Eng-NA-MOR/HSLLD/HV5/LW/kevlw5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/LW/kurlw5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/LW/marlw5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/LW/maylw5,female,87
English,English/Eng-NA-MOR/HSLLD/HV5/LW/meglw5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/mellw5,female,78
English,English/Eng-NA-MOR/HSLLD/HV5/LW/monlw5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/LW/morlw5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/mrklw5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/nedlw5,male,90
English,English/Eng-NA-MOR/HSLLD/HV5/LW/paulw5,male,86
English,English/Eng-NA-MOR/HSLLD/HV5/LW/petlw5,male,85
English,English/Eng-NA-MOR/HSLLD/HV5/LW/raulw5,male,87
English,English/Eng-NA-MOR/HSLLD/HV5/LW/rillw5,female,93
English,English/Eng-NA-MOR/HSLLD/HV5/LW/roclw5,female,95
English,English/Eng-NA-MOR/HSLLD/HV5/LW/roslw5,female,91
English,English/Eng-NA-MOR/HSLLD/HV5/LW/sarlw5,female,84
English,English/Eng-NA-MOR/HSLLD/HV5/LW/shllw5,female,86
English,English/Eng-NA-MOR/HSLLD/HV5/LW/sholw5,female,85
English,English/Eng-NA-MOR/HSLLD/HV5/LW/stnlw5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/LW/suslw5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/LW/tamlw5,female,88
English,English/Eng-NA-MOR/HSLLD/HV5/LW/terlw5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/todlw5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/tomlw5,male,90
English,English/Eng-NA-MOR/HSLLD/HV5/LW/trilw5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/LW/viclw5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/LW/zanlw5,male,91
English,English/Eng-NA-MOR/HSLLD/HV5/LW/zenlw5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/MT/admmt5,male,90
English,English/Eng-NA-MOR/HSLLD/HV5/MT/anamt5,female,91
English,English/Eng-NA-MOR/HSLLD/HV5/MT/annmt5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/MT/aprmt51,female,87
English,English/Eng-NA-MOR/HSLLD/HV5/MT/aprmt52,None,None
English,English/Eng-NA-MOR/HSLLD/HV5/MT/bramt5,male,84
English,English/Eng-NA-MOR/HSLLD/HV5/MT/brnmt5,female,86
English,English/Eng-NA-MOR/HSLLD/HV5/MT/carmt5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/MT/casmt5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/MT/conmt5,male,91
English,English/Eng-NA-MOR/HSLLD/HV5/MT/ctrmt5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/MT/davmt5,male,88
English,English/Eng-NA-MOR/HSLLD/HV5/MT/diamt5,female,87
English,English/Eng-NA-MOR/HSLLD/HV5/MT/donmt5,male,76
English,English/Eng-NA-MOR/HSLLD/HV5/MT/ethmt5,male,92
English,English/Eng-NA-MOR/HSLLD/HV5/MT/geomt5,male,85
English,English/Eng-NA-MOR/HSLLD/HV5/MT/gilmt5,male,87
English,English/Eng-NA-MOR/HSLLD/HV5/MT/inamt5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/MT/jacmt5,male,87
English,English/Eng-NA-MOR/HSLLD/HV5/MT/jammt5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/MT/jeamt5,female,67
English,English/Eng-NA-MOR/HSLLD/HV5/MT/jebmt5,male,86
English,English/Eng-NA-MOR/HSLLD/HV5/MT/jenmt5,female,92
English,English/Eng-NA-MOR/HSLLD/HV5/MT/jermt5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/MT/jesmt5,female,83
English,English/Eng-NA-MOR/HSLLD/HV5/MT/joymt5,female,88
English,English/Eng-NA-MOR/HSLLD/HV5/MT/karmt5,female,85
English,English/Eng-NA-MOR/HSLLD/HV5/MT/kurmt5,male,77
English,English/Eng-NA-MOR/HSLLD/HV5/MT/maymt5a,female,87
English,English/Eng-NA-MOR/HSLLD/HV5/MT/maymt5b,female,87
English,English/Eng-NA-MOR/HSLLD/HV5/MT/megmt5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/MT/melmt5,female,91
English,English/Eng-NA-MOR/HSLLD/HV5/MT/monmt5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/MT/mrkmt5,male,89
English,English/Eng-NA-MOR/HSLLD/HV5/MT/paumt5,male,86
English,English/Eng-NA-MOR/HSLLD/HV5/MT/petmt5,male,85
English,English/Eng-NA-MOR/HSLLD/HV5/MT/rilmt5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/MT/rosmt5,female,91
English,English/Eng-NA-MOR/HSLLD/HV5/MT/sarmt5,female,84
English,English/Eng-NA-MOR/HSLLD/HV5/MT/shlmt5,female,86
English,English/Eng-NA-MOR/HSLLD/HV5/MT/shomt5,female,85
English,English/Eng-NA-MOR/HSLLD/HV5/MT/susmt5,female,91
English,English/Eng-NA-MOR/HSLLD/HV5/MT/tammt5,female,88
English,English/Eng-NA-MOR/HSLLD/HV5/MT/trimt5,female,89
English,English/Eng-NA-MOR/HSLLD/HV5/MT/vicmt5,female,90
English,English/Eng-NA-MOR/HSLLD/HV5/MT/zenmt5,female,92
English,English/Eng-NA-MOR/HSLLD/HV7/ET/aceet7,female,110
English,English/Eng-NA-MOR/HSLLD/HV7/ET/admet7,male,115
English,English/Eng-NA-MOR/HSLLD/HV7/ET/aimet7,female,117
English,English/Eng-NA-MOR/HSLLD/HV7/ET/aliet7,female,122
English,English/Eng-NA-MOR/HSLLD/HV7/ET/allet7,female,108
English,English/Eng-NA-MOR/HSLLD/HV7/ET/anaet7,female,92
English,English/Eng-NA-MOR/HSLLD/HV7/ET/annet7,female,125
English,English/Eng-NA-MOR/HSLLD/HV7/ET/apret7,female,109
English,English/Eng-NA-MOR/HSLLD/HV7/ET/astet7,female,112
English,English/Eng-NA-MOR/HSLLD/HV7/ET/bobet7,male,112
English,English/Eng-NA-MOR/HSLLD/HV7/ET/braet7,male,121
English,English/Eng-NA-MOR/HSLLD/HV7/ET/briet7,male,122
English,English/Eng-NA-MOR/HSLLD/HV7/ET/brnet7,female,122
English,English/Eng-NA-MOR/HSLLD/HV7/ET/caset7,male,114
English,English/Eng-NA-MOR/HSLLD/HV7/ET/catet7,female,120
English,English/Eng-NA-MOR/HSLLD/HV7/ET/claet7,female,111
English,English/Eng-NA-MOR/HSLLD/HV7/ET/conet7,male,117
English,English/Eng-NA-MOR/HSLLD/HV7/ET/ctret7,male,111
English,English/Eng-NA-MOR/HSLLD/HV7/ET/davet7,male,110
English,English/Eng-NA-MOR/HSLLD/HV7/ET/diaet7,female,111
English,English/Eng-NA-MOR/HSLLD/HV7/ET/emiet7,female,107
English,English/Eng-NA-MOR/HSLLD/HV7/ET/ethet7,male,121
English,English/Eng-NA-MOR/HSLLD/HV7/ET/geoet7,male,117
English,English/Eng-NA-MOR/HSLLD/HV7/ET/greet7,male,111
English,English/Eng-NA-MOR/HSLLD/HV7/ET/jamet7,male,124
English,English/Eng-NA-MOR/HSLLD/HV7/ET/jeaet7,female,116
English,English/Eng-NA-MOR/HSLLD/HV7/ET/jebet7,male,109
English,English/Eng-NA-MOR/HSLLD/HV7/ET/jenet7,female,127
English,English/Eng-NA-MOR/HSLLD/HV7/ET/jeret7,male,121
English,English/Eng-NA-MOR/HSLLD/HV7/ET/jeset7,female,116
English,English/Eng-NA-MOR/HSLLD/HV7/ET/joeet7,male,117
English,English/Eng-NA-MOR/HSLLD/HV7/ET/joyet7,female,115
English,English/Eng-NA-MOR/HSLLD/HV7/ET/juset7,male,116
English,English/Eng-NA-MOR/HSLLD/HV7/ET/kevet7,male,89
English,English/Eng-NA-MOR/HSLLD/HV7/ET/kuret7,male,112
English,English/Eng-NA-MOR/HSLLD/HV7/ET/maret7,female,118
English,English/Eng-NA-MOR/HSLLD/HV7/ET/mayet7,female,114
English,English/Eng-NA-MOR/HSLLD/HV7/ET/meget7,female,113
English,English/Eng-NA-MOR/HSLLD/HV7/ET/melet7,female,119
English,English/Eng-NA-MOR/HSLLD/HV7/ET/nedet7,male,126
English,English/Eng-NA-MOR/HSLLD/HV7/ET/pauet7,male,112
English,English/Eng-NA-MOR/HSLLD/HV7/ET/petet7,male,114
English,English/Eng-NA-MOR/HSLLD/HV7/ET/raset7,female,121
English,English/Eng-NA-MOR/HSLLD/HV7/ET/rauet7,male,118
English,English/Eng-NA-MOR/HSLLD/HV7/ET/rilet7,female,122
English,English/Eng-NA-MOR/HSLLD/HV7/ET/rocet7,female,142
English,English/Eng-NA-MOR/HSLLD/HV7/ET/roset7,female,116
English,English/Eng-NA-MOR/HSLLD/HV7/ET/saret7,female,110
English,English/Eng-NA-MOR/HSLLD/HV7/ET/stnet7,male,110
English,English/Eng-NA-MOR/HSLLD/HV7/ET/suset7,female,115
English,English/Eng-NA-MOR/HSLLD/HV7/ET/todet7,male,113
English,English/Eng-NA-MOR/HSLLD/HV7/ET/tomet7,male,114
English,English/Eng-NA-MOR/HSLLD/HV7/ET/triet7,female,118
English,English/Eng-NA-MOR/HSLLD/HV7/ET/vicet7,female,116
English,English/Eng-NA-MOR/HSLLD/HV7/ET/zanet7,male,122
English,English/Eng-NA-MOR/HSLLD/HV7/LW/acelw7,female,110
English,English/Eng-NA-MOR/HSLLD/HV7/LW/admlw7,male,115
English,English/Eng-NA-MOR/HSLLD/HV7/LW/aimlw7,female,117
English,English/Eng-NA-MOR/HSLLD/HV7/LW/alilw7,female,122
English,English/Eng-NA-MOR/HSLLD/HV7/LW/alllw7,female,108
English,English/Eng-NA-MOR/HSLLD/HV7/LW/analw7,female,92
English,English/Eng-NA-MOR/HSLLD/HV7/LW/annlw7,female,125
English,English/Eng-NA-MOR/HSLLD/HV7/LW/aprlw7,female,109
English,English/Eng-NA-MOR/HSLLD/HV7/LW/boblw7,male,116
English,English/Eng-NA-MOR/HSLLD/HV7/LW/bralw7,male,121
English,English/Eng-NA-MOR/HSLLD/HV7/LW/brilw7,male,122
English,English/Eng-NA-MOR/HSLLD/HV7/LW/brnlw7,female,118
English,English/Eng-NA-MOR/HSLLD/HV7/LW/caslw7,male,114
English,English/Eng-NA-MOR/HSLLD/HV7/LW/catlw7,female,120
English,English/Eng-NA-MOR/HSLLD/HV7/LW/clalw7,female,87
English,English/Eng-NA-MOR/HSLLD/HV7/LW/conlw7,male,117
English,English/Eng-NA-MOR/HSLLD/HV7/LW/ctrlw7,male,111
English,English/Eng-NA-MOR/HSLLD/HV7/LW/davlw7,male,110
English,English/Eng-NA-MOR/HSLLD/HV7/LW/dialw7,female,111
English,English/Eng-NA-MOR/HSLLD/HV7/LW/emilw7,female,107
English,English/Eng-NA-MOR/HSLLD/HV7/LW/ethlw7,male,121
English,English/Eng-NA-MOR/HSLLD/HV7/LW/geolw7,male,117
English,English/Eng-NA-MOR/HSLLD/HV7/LW/grelw7,male,111
English,English/Eng-NA-MOR/HSLLD/HV7/LW/jacet7,male,101
English,English/Eng-NA-MOR/HSLLD/HV7/LW/jaclw7,male,101
English,English/Eng-NA-MOR/HSLLD/HV7/LW/jamlw7,male,124
English,English/Eng-NA-MOR/HSLLD/HV7/LW/jealw7,female,116
English,English/Eng-NA-MOR/HSLLD/HV7/LW/jeblw7,male,109
English,English/Eng-NA-MOR/HSLLD/HV7/LW/jenlw7,female,127
English,English/Eng-NA-MOR/HSLLD/HV7/LW/jerlw7,male,121
English,English/Eng-NA-MOR/HSLLD/HV7/LW/jeslw7,female,116
English,English/Eng-NA-MOR/HSLLD/HV7/LW/joelw7,male,117
English,English/Eng-NA-MOR/HSLLD/HV7/LW/joylw7,female,115
English,English/Eng-NA-MOR/HSLLD/HV7/LW/juslw7,male,116
English,English/Eng-NA-MOR/HSLLD/HV7/LW/kevlw7,male,113
English,English/Eng-NA-MOR/HSLLD/HV7/LW/kurlw7,male,112
English,English/Eng-NA-MOR/HSLLD/HV7/LW/marlw7,female,118
English,English/Eng-NA-MOR/HSLLD/HV7/LW/maylw7,female,113
English,English/Eng-NA-MOR/HSLLD/HV7/LW/meglw7,female,113
English,English/Eng-NA-MOR/HSLLD/HV7/LW/mellw7,female,119
English,English/Eng-NA-MOR/HSLLD/HV7/LW/nedlw7,male,126
English,English/Eng-NA-MOR/HSLLD/HV7/LW/paulw7,male,112
English,English/Eng-NA-MOR/HSLLD/HV7/LW/petlw7,male,114
English,English/Eng-NA-MOR/HSLLD/HV7/LW/raslw7,female,121
English,English/Eng-NA-MOR/HSLLD/HV7/LW/raulw7,male,118
English,English/Eng-NA-MOR/HSLLD/HV7/LW/rillw7,female,122
English,English/Eng-NA-MOR/HSLLD/HV7/LW/roclw7,female,140
English,English/Eng-NA-MOR/HSLLD/HV7/LW/roslw7,female,117
English,English/Eng-NA-MOR/HSLLD/HV7/LW/sarlw7,female,110
English,English/Eng-NA-MOR/HSLLD/HV7/LW/stnlw7,male,111
English,English/Eng-NA-MOR/HSLLD/HV7/LW/suslw7,female,115
English,English/Eng-NA-MOR/HSLLD/HV7/LW/todlw7,male,113
English,English/Eng-NA-MOR/HSLLD/HV7/LW/tomlw7,male,114
English,English/Eng-NA-MOR/HSLLD/HV7/LW/trilw7,female,118
English,English/Eng-NA-MOR/HSLLD/HV7/LW/viclw7,female,116
English,English/Eng-NA-MOR/HSLLD/HV7/LW/zanlw7,male,122
English,English/Eng-NA-MOR/HSLLD/HV7/MD/acemd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/admmd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/aimmd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/anamd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/annmd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/aprmd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/bobmd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/bramd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/brimd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/brnmd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/casmd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/catmd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/conmd7,None,None
English,English/Eng-NA-MOR/HSLLD/HV7/MD/ethmd7,None,None
